ltp,vol_traded_today,last_traded_time,exch_feed_time,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,low_price,high_price,lower_ckt,upper_ckt,open_price,prev_close_price,type,symbol,ch,chp
2075.0,418887,1699588575,1699588576,126,25,2074.2,2075.0,6,71925,170478,2063.55,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.85,2.8679
2075.0,419071,1699588576,1699588576,41,16,2074.1,2075.0,38,71867,170791,2063.56,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.85,2.8679
1359.45,5864,1699588570,1699588577,33,35,1358.85,1359.85,9,66445,60731,1357.21,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.15,-1.4606
1236.55,56418,1699588577,1699588577,77,6,1236.1,1236.55,3,128676,117783,1233.14,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.1,1.6523
1359.45,5864,1699588570,1699588578,33,50,1358.85,1359.85,9,66465,61120,1357.21,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.15,-1.4606
2075.75,420662,1699588578,1699588578,75,9,2074.7,2075.8,15,70296,171106,2063.6,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.6,2.9051
1359.45,5864,1699588570,1699588579,21,50,1358.85,1359.85,9,66469,61417,1357.21,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.15,-1.4606
1359.45,5864,1699588570,1699588579,70,50,1358.85,1359.85,9,66473,61417,1357.21,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.15,-1.4606
2075.95,420793,1699588579,1699588580,1,8,2074.95,2075.8,30,70801,171821,2063.6,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.8,2.915
1359.85,5869,1699588580,1699588580,87,45,1358.85,1359.85,5,63989,61382,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
193.35,768952,1699588578,1699588581,2668,77,193.35,193.4,83,1197282,1707260,192.81,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.1,1.098
1236.65,56578,1699588580,1699588581,68,3,1236.1,1236.65,1,128662,117879,1233.15,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.2,1.6606
193.35,768952,1699588578,1699588582,2668,77,193.35,193.4,1,1197282,1707260,192.81,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.1,1.098
1236.1,56595,1699588582,1699588582,51,5,1236.1,1236.6,6,128660,117906,1233.15,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,19.65,1.6154
121.9,6197807,1699588582,1699588583,29358,54464,121.9,122.0,30,1587252,4860652,122.3,121.6,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.6,0.4946
1359.85,5869,1699588580,1699588583,87,45,1358.85,1359.85,5,63939,61399,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
193.35,774695,1699588583,1699588584,3042,2689,193.35,193.45,1,1194872,1703595,192.81,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.1,1.098
1359.85,5869,1699588580,1699588584,87,45,1358.85,1359.85,5,66459,61399,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
2074.5,421962,1699588584,1699588585,18,112,2074.5,2075.0,5,70981,173291,2063.63,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.35,2.8431
2074.95,422007,1699588585,1699588585,13,8,2074.5,2074.95,2,71102,173271,2063.63,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.8,2.8654
1236.6,56605,1699588585,1699588586,260,5,1236.1,1236.6,2,128901,118051,1233.15,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.15,1.6565
1359.85,5869,1699588580,1699588586,87,45,1358.85,1359.85,5,66457,61399,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
122.0,6201112,1699588587,1699588587,33937,55572,121.9,122.0,500,1589172,4882008,122.3,121.6,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.7,0.5771
2075.0,422610,1699588587,1699588587,51,92,2074.2,2075.0,52,71127,173835,2063.65,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.85,2.8679
3064.1,41685,1699588585,1699588588,1,16,3064.1,3064.85,10,60171,68557,3062.61,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,30.75,1.0137
1359.85,5869,1699588580,1699588588,87,45,1358.85,1359.85,5,63959,61399,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
1236.65,56607,1699588585,1699588589,175,23,1236.1,1236.6,27,128789,117937,1233.15,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.2,1.6606
1359.85,5869,1699588580,1699588589,87,45,1358.85,1359.85,5,66458,61326,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
2074.4,423404,1699588589,1699588590,103,3,2074.2,2075.0,1,71018,173920,2063.67,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.25,2.8382
1236.65,56657,1699588589,1699588590,175,9,1236.1,1236.6,27,128605,117896,1233.15,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.2,1.6606
193.4,776420,1699588586,1699588591,2330,5173,193.35,193.45,1075,1194958,1709901,192.82,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.15,1.1242
1236.95,56657,1699588589,1699588591,175,9,1236.1,1236.6,9,128694,117896,1233.15,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.5,1.6852
2073.55,424452,1699588592,1699588592,45,21,2074.15,2075.0,2,70534,174450,2063.69,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,56.4,2.796
1010.7,147955,1699588590,1699588592,139,26,1010.5,1010.7,24,68914,109063,1007.76,993.7,1014.25,0,0,1003.8,991.2,sf,NSE:VBL-EQ,19.5,1.9673
1359.85,5869,1699588580,1699588593,87,45,1358.85,1359.85,5,66381,61236,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
1483.9,541089,1699588592,1699588594,252,287,1483.8,1483.9,6,399614,457233,1482.28,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-3.35,-0.2252
1359.85,5869,1699588580,1699588594,87,45,1358.85,1359.85,5,66381,61236,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
1483.9,541091,1699588594,1699588595,723,298,1483.8,1483.9,1,399734,457403,1482.28,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-3.35,-0.2252
1359.85,5869,1699588580,1699588595,87,45,1358.85,1359.85,5,63881,61236,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
121.9,6240663,1699588595,1699588595,15509,3161,121.85,121.9,1,1553643,4905872,122.29,121.6,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.6,0.4946
2076.0,425073,1699588595,1699588596,19,212,2075.0,2076.0,19,71903,174433,2063.71,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.85,2.9175
121.9,6240948,1699588596,1699588596,15508,3534,121.85,121.9,100,1553642,4906460,122.29,121.6,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.6,0.4946
1237.7,58516,1699588594,1699588597,34,123,1237.25,1237.85,1,130510,116215,1233.27,1230.0,1237.85,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,21.25,1.7469
1237.7,58796,1699588597,1699588597,34,12,1237.4,1238.05,1,130944,115203,1233.29,1230.0,1238.0,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,21.25,1.7469
1237.45,58796,1699588597,1699588598,34,12,1237.4,1238.05,1,130944,115203,1233.29,1230.0,1238.0,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,21.0,1.7263
121.8,6344032,1699588598,1699588598,19179,4526,121.7,121.8,78,1459113,4919380,122.28,121.6,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.5,0.4122
2075.0,426210,1699588599,1699588599,114,140,2074.95,2075.85,4,70052,174308,2063.74,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.85,2.8679
1359.85,5869,1699588580,1699588599,87,45,1358.85,1359.85,5,66108,61274,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
1238.05,58817,1699588599,1699588600,305,26,1237.5,1238.05,20,127724,117103,1233.29,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,21.6,1.7757
193.4,782403,1699588600,1699588600,4139,297,193.35,193.4,5,1200238,1711329,192.82,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.15,1.1242
1359.85,5869,1699588580,1699588601,87,45,1358.85,1359.85,5,66221,61272,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
2075.95,426662,1699588601,1699588601,10,54,2075.9,2075.95,10,70632,174906,2063.75,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.8,2.915
121.8,6352503,1699588601,1699588602,2,3848,121.8,121.85,1,1467612,4918568,122.28,121.6,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.5,0.4122
1359.85,5869,1699588580,1699588602,87,27,1358.85,1359.85,5,66246,61254,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.75,-1.4316
193.35,782403,1699588600,1699588603,4139,297,193.35,193.4,100,1200238,1711329,192.82,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.1,1.098
1237.4,59744,1699588603,1699588603,85,69,1236.75,1237.45,3,126164,117566,1233.36,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.95,1.7222
2076.1,427260,1699588603,1699588604,43,465,2075.3,2076.1,45,70774,175351,2063.77,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.95,2.9224
1237.4,59744,1699588603,1699588604,64,65,1236.75,1237.45,3,126214,117634,1233.36,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.95,1.7222
193.25,785968,1699588605,1699588605,3468,1486,193.25,193.35,83,1199765,1715861,192.82,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
1577.1,44552,1699588605,1699588605,4,5,1577.1,1577.65,5,91857,111061,1576.86,1572.65,1581.2,0,0,1581.0,1569.8,sf,NSE:BAJAJFINSV-EQ,7.3,0.465
752.0,49517,1699588596,1699588605,115,34,751.85,751.9,8,163323,170624,750.76,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-1.25,-0.1659
193.35,785968,1699588605,1699588606,3468,1486,193.25,193.35,100,1199765,1715861,192.82,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.1,1.098
2076.05,428543,1699588606,1699588606,32,231,2076.3,2076.95,13,70748,174316,2063.81,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.9,2.92
2076.3,428543,1699588606,1699588607,32,231,2076.3,2076.95,10,70748,174316,2063.81,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.15,2.9324
2076.3,428664,1699588607,1699588608,39,222,2076.3,2076.95,1,71324,175028,2063.81,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.15,2.9324
1236.75,59928,1699588608,1699588608,53,34,1236.15,1236.95,51,125414,118508,1233.37,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.3,1.6688
2076.3,428742,1699588608,1699588609,9,208,2076.3,2076.95,10,71309,175012,2063.81,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.15,2.9324
1484.3,545615,1699588608,1699588609,64,10,1484.3,1484.55,55,393541,454481,1482.3,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-2.95,-0.1984
2075.55,429263,1699588609,1699588610,22,138,2075.3,2076.45,15,70586,175160,2063.83,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.4,2.8952
1358.85,5881,1699588608,1699588610,74,27,1358.85,1359.85,6,66309,61423,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.75,-1.5041
1928.1,10716,1699588607,1699588610,1,1,1928.05,1928.5,1,66007,70215,1925.69,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,6.55,0.3409
193.25,786157,1699588606,1699588610,200,2969,193.3,193.35,30,1191021,1734722,192.82,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
1358.85,5887,1699588610,1699588611,53,35,1358.85,1359.75,6,65943,60825,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.75,-1.5041
2076.0,429543,1699588611,1699588612,74,10,2075.1,2075.6,1,70860,176298,2063.84,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.85,2.9175
1358.85,5887,1699588610,1699588612,53,17,1358.85,1359.75,6,66022,61321,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.75,-1.5041
2076.6,429902,1699588612,1699588613,1,128,2076.3,2076.6,2,71953,176650,2063.85,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.45,2.9472
1237.1,59943,1699588610,1699588613,101,19,1236.4,1237.1,3,125177,118673,1233.37,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.65,1.6976
1484.5,546937,1699588613,1699588613,1,54,1484.45,1484.5,15,393820,457050,1482.31,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-2.75,-0.1849
1358.85,5887,1699588610,1699588614,36,17,1358.85,1359.55,6,66012,60795,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.75,-1.5041
3063.15,42327,1699588609,1699588614,5,10,3063.15,3064.35,5,59254,68798,3062.64,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,29.8,0.9824
1927.1,10893,1699588614,1699588615,10,1,1927.1,1927.95,1,65507,71064,1925.72,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,5.55,0.2888
752.0,49983,1699588610,1699588615,337,2982,751.9,752.0,17,163790,170307,750.77,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-1.25,-0.1659
1358.85,5887,1699588610,1699588616,59,17,1358.85,1359.7,6,66052,61195,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.75,-1.5041
1236.4,59948,1699588615,1699588616,101,18,1236.4,1237.1,6,125167,118722,1233.37,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,19.95,1.64
2076.8,430231,1699588617,1699588617,51,17,2076.45,2076.8,1,72073,176768,2063.86,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.65,2.9571
1358.85,5887,1699588610,1699588618,64,34,1358.85,1359.7,6,66032,61192,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.75,-1.5041
1236.95,59986,1699588616,1699588618,19,11,1236.4,1236.95,5,125013,118829,1233.37,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.5,1.6852
3063.1,42333,1699588614,1699588618,1,9,3063.2,3064.3,1,59313,68927,3062.64,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,29.75,0.9808
193.3,788103,1699588612,1699588618,500,1789,193.2,193.25,1,1182462,1749945,192.82,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.05,1.0719
193.25,788103,1699588612,1699588619,500,1789,193.2,193.25,5,1182462,1749945,192.82,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
1236.4,60010,1699588618,1699588620,47,9,1236.4,1236.9,4,124582,119240,1233.37,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,19.95,1.64
1359.7,5898,1699588618,1699588620,51,41,1358.85,1359.7,11,66159,60679,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.9,-1.4424
2077.2,433327,1699588620,1699588620,15,743,2077.2,2078.0,3,76633,175157,2063.95,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,60.05,2.977
193.25,788103,1699588612,1699588621,500,1789,193.2,193.25,1,1182462,1749945,192.82,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
2077.65,434668,1699588622,1699588622,1,480,2077.55,2078.3,39,76799,174862,2063.99,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,60.5,2.9993
121.65,6489059,1699588619,1699588622,172,9998,121.55,121.6,2,1334625,4899712,122.27,121.5,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.35,0.2885
193.25,791071,1699588623,1699588623,756,5791,193.25,193.3,714,1180133,1750102,192.83,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
121.6,6489059,1699588619,1699588623,172,9998,121.55,121.6,84,1334625,4899712,122.27,121.5,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.3,0.2473
601.6,231608,1699588622,1699588623,378,231,601.55,601.95,69,274994,322406,599.59,596.1,602.4,0,0,598.9,592.45,sf,NSE:DLF-EQ,9.15,1.5444
2077.05,435112,1699588624,1699588624,14,10,2077.05,2077.4,21,76372,175876,2064.01,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.9,2.9695
3063.2,42499,1699588622,1699588625,1,4,3063.35,3064.05,4,59765,68956,3062.64,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,29.85,0.9841
1577.0,45740,1699588624,1699588624,130,20,1577.05,1577.8,170,92651,110406,1576.86,1572.65,1581.2,0,0,1581.0,1569.8,sf,NSE:BAJAJFINSV-EQ,7.2,0.4587
2077.3,435204,1699588624,1699588625,3796,5,2077.0,2077.3,5,76238,176941,2064.01,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,60.15,2.9819
1484.5,548395,1699588625,1699588625,1251,67,1484.5,1484.55,66,397282,458047,1482.31,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-2.75,-0.1849
1359.7,5898,1699588618,1699588626,49,17,1358.85,1359.65,11,66321,61173,1357.22,1350.0,1359.95,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.9,-1.4424
193.3,791071,1699588623,1699588626,756,5791,193.25,193.3,2,1180133,1750102,192.83,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.05,1.0719
1236.4,60024,1699588626,1699588627,47,9,1236.4,1236.9,4,124987,119140,1233.37,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,19.95,1.64
1927.0,10901,1699588624,1699588627,11,11,1926.25,1927.0,10,63824,71342,1925.72,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,5.45,0.2836
752.25,50138,1699588622,1699588628,371,2827,751.9,752.0,30,163896,170379,750.78,749.15,752.0,0,0,750.25,753.25,sf,NSE:SBICARD-EQ,-1.0,-0.1328
193.25,792387,1699588626,1699588628,502,5633,193.2,193.3,200,1174586,1753365,192.83,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
193.15,792387,1699588626,1699588629,502,5633,193.2,193.3,28,1174586,1753365,192.83,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.9,0.9935
1236.95,60131,1699588628,1699588629,150,2,1236.5,1236.95,52,125349,118872,1233.38,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.5,1.6852
193.25,792387,1699588626,1699588630,502,5633,193.2,193.3,50,1174586,1753365,192.83,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.0,1.0458
1484.5,552561,1699588630,1699588630,239,64,1484.45,1484.5,1,393468,457648,1482.33,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-2.75,-0.1849
2076.75,441064,1699588631,1699588631,55,25,2076.0,2076.9,3,72090,177572,2064.18,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.6,2.9547
1237.4,60136,1699588630,1699588631,46,2,1236.7,1237.0,150,126098,118411,1233.38,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.95,1.7222
2076.9,441346,1699588632,1699588632,13,9,2076.0,2076.9,10,71504,177511,2064.19,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.75,2.9621
2559.25,21703,1699588626,1699588632,2,99,2559.15,2559.25,10,70266,79177,2564.45,2556.95,2573.75,0,0,2572.0,2585.55,sf,NSE:INDIGO-EQ,-26.3,-1.0172
601.65,233398,1699588632,1699588632,296,211,601.25,601.65,25,270794,325873,599.6,596.1,602.4,0,0,598.9,592.45,sf,NSE:DLF-EQ,9.2,1.5529
2076.0,441762,1699588633,1699588633,9,59,2076.0,2077.0,1,71156,177696,2064.2,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.85,2.9175
1484.6,553098,1699588633,1699588633,55,372,1484.5,1484.6,1,395327,457060,1482.33,1480.05,1485.0,0,0,1480.1,1487.25,sf,NSE:HDFCBANK-EQ,-2.65,-0.1782
121.6,6674881,1699588632,1699588634,4407,7300,121.6,121.7,93,1390125,4917716,122.25,121.5,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.3,0.2473
2075.95,441801,1699588633,1699588634,100,138,2076.1,2077.0,1,72574,177503,2064.2,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,58.8,2.915
193.2,797338,1699588631,1699588635,4782,732,193.1,193.2,152,1177268,1760253,192.83,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
2077.0,441989,1699588635,1699588635,32,26,2077.0,2077.05,37,72811,177233,2064.21,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,59.85,2.9671
1237.4,60430,1699588631,1699588636,94,38,1237.35,1237.85,150,126460,117445,1233.4,1230.0,1238.05,0,0,1237.85,1216.45,sf,NSE:CIPLA-EQ,20.95,1.7222
2075.1,442354,1699588636,1699588636,100,45,2075.05,2075.9,4,71265,177116,2064.22,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.95,2.8729
121.7,6674881,1699588632,1699588637,4407,7300,121.6,121.7,25,1390125,4917716,122.25,121.5,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.4,0.3298
2075.05,442464,1699588637,1699588637,90,15,2075.05,2075.85,5,71403,177442,2064.22,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.9,2.8704
602.05,234946,1699588635,1699588637,83,33,601.95,602.05,16,277013,320244,599.62,596.1,602.4,0,0,598.9,592.45,sf,NSE:DLF-EQ,9.6,1.6204
1360.4,5958,1699588638,1699588638,48,2,1359.15,1360.4,2,66577,59947,1357.25,1350.0,1360.4,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-19.2,-1.3917
121.6,6674881,1699588632,1699588638,4407,7300,121.6,121.7,100,1390125,4917716,122.25,121.5,123.3,0,0,122.0,121.3,sf,NSE:ZOMATO-EQ,0.3,0.2473
1011.15,154952,1699588637,1699588638,10,10,1011.2,1011.5,12,69695,105570,1007.91,993.7,1014.25,0,0,1003.8,991.2,sf,NSE:VBL-EQ,19.95,2.0127
2075.0,442879,1699588638,1699588638,33,15,2075.05,2075.85,10,69366,178075,2064.23,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.85,2.8679
1359.25,5958,1699588638,1699588639,48,2,1359.15,1360.4,26,66577,59947,1357.25,1350.0,1360.4,0,0,1350.0,1379.6,sf,NSE:ICICIGI-EQ,-20.35,-1.4751
482.05,184866,1699588636,1699588639,520,60,482.05,482.2,70,255433,320994,482.11,480.3,483.45,0,0,482.05,484.55,sf,NSE:HINDALCO-EQ,-2.5,-0.5159
2074.0,443925,1699588639,1699588640,613,15,2074.0,2074.6,30,69754,177779,2064.26,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,56.85,2.8183
482.1,184866,1699588636,1699588640,520,60,482.05,482.2,5,255433,320994,482.11,480.3,483.45,0,0,482.05,484.55,sf,NSE:HINDALCO-EQ,-2.45,-0.5056
193.2,800321,1699588640,1699588641,338,777,193.2,193.25,97,1182115,1760197,192.83,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,1.95,1.0196
3063.9,42560,1699588636,1699588641,492,4,3063.1,3063.8,2,59771,69321,3062.64,3056.6,3071.35,0,0,3070.0,3033.35,sf,NSE:ASIANPAINT-EQ,30.55,1.0071
2074.25,443997,1699588641,1699588642,100,100,2075.0,2075.65,14,70321,179007,2064.26,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.1,2.8307
1926.0,10912,1699588639,1699588642,1,9,1925.75,1926.0,1,64543,72070,1925.72,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,4.45,0.2316
2074.2,444200,1699588642,1699588643,14,22,2074.2,2075.1,1,70223,179483,2064.26,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.05,2.8282
1926.0,10912,1699588639,1699588644,1,9,1925.75,1926.0,1,64543,72554,1925.72,1921.2,1934.05,0,0,1930.05,1921.55,sf,NSE:GRASIM-EQ,4.45,0.2316
2074.8,444333,1699588644,1699588644,566,18,2074.0,2074.8,10,70104,179502,2064.27,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,57.65,2.858
193.3,801295,1699588643,1699588644,2492,703,193.2,193.3,1,1183973,1760970,192.83,191.75,193.65,0,0,192.5,191.25,sf,NSE:BANKBARODA-EQ,2.05,1.0719
2072.0,444904,1699588644,1699588645,2,14,2073.9,2074.45,2,69713,180076,2064.28,2030.8,2078.3,0,0,2041.65,2017.15,sf,NSE:HAL-EQ,54.85,2.7192
